date,close,open,high,low,volume
1987-06-17,3.6733582678020844,3.679061271954794,3.6480757086643303,3.717101532087787,-0.8382088592357562
1987-06-18,3.51676599094213,3.661273116506379,3.6284859429028073,3.4615343793427438,-0.6418392062810022
1987-06-19,3.2828686660120705,3.428050633960492,3.436506238439885,3.2858319618305263,-0.38528788923388785
1987-06-22,3.0886149554769364,3.234357385744416,3.224936768215438,3.128099109745696,-0.6993035043984088
1987-06-23,3.302690473209533,3.157275378801284,3.2641162997384834,3.2079638449785217,-0.747336944132152
1987-06-24,3.2650290395343533,3.3114393926875487,3.360106151969945,3.305798145638733,-1.0144380349643813
1987-06-25,3.1857418107445037,3.2541220029093214,3.2641162997384834,3.225933410405907,-1.1938641118400113
1987-06-26,3.167902184266787,3.1750635342496993,3.168126447507022,3.2079638449785217,-1.1755618527734102
1987-06-29,3.0886149554769364,3.1177461444714725,3.0721365952755595,3.070197176701896,-0.9610497858094056
1987-06-30,2.9914881002093696,3.0406641375283403,3.015326274567144,3.0302648090854833,-0.9683227359188409
1987-07-01,3.108436762674399,2.943817513420302,3.1289469159839767,2.9324305084252718,-0.5619966001345639
1987-07-02,3.205563617941966,3.137510761636378,3.168126447507022,3.187997661170315,-1.1354407433785032
1987-07-03,3.0311317146042946,3.137510761636378,3.1289469159839767,3.070197176701896,-1.1693278955367514
1987-07-06,2.934004859336728,2.9240528962553967,2.9565569772825753,2.972362876041685,-1.2093690824029832
1987-07-07,2.9538266665341903,2.9240528962553967,2.936967211521053,2.972362876041685,-1.1693278955367514
1987-07-08,2.934004859336728,2.981370286033623,2.936967211521053,2.972362876041685,-1.2273516513548839
1987-07-09,2.934004859336728,2.9635821305852077,2.9193364223356815,2.972362876041685,-1.1937841893113361
1987-07-10,2.973648473731653,2.943817513420302,2.936967211521053,2.9923290598498915,-1.1722051065690555
1987-07-13,2.9538266665341903,2.981370286033623,2.936967211521053,2.972362876041685,-1.2538060083463465
1987-07-14,2.934004859336728,2.943817513420302,2.9193364223356815,2.972362876041685,-1.2240748276792042
1987-07-15,2.934004859336728,2.9240528962553967,2.9193364223356815,2.972362876041685,-1.1840336408129724
1987-07-16,2.934004859336728,2.9240528962553967,2.8997466565741585,2.972362876041685,-1.26683338052039
1987-07-17,2.8943612449418024,2.9240528962553967,2.8997466565741585,2.9324305084252718,-1.2132852863080639
1987-07-20,2.6822679079289524,2.884523661925585,2.84097735928959,2.6988261578692563,-1.061352559296673
1987-07-21,2.642624293534027,2.5939837896014715,2.66858742058819,2.581025673400837,-0.9305193798555123
1987-07-22,2.66244610073149,2.710595030874415,2.7273567178727585,2.6788599740610497,-1.0819725716948523
1987-07-23,3.0311317146042946,2.6532776410961887,2.976146743044098,2.6988261578692563,-0.9621687012108572
1987-07-24,3.128258569871862,3.0208995203634346,3.0721365952755595,3.0302648090854833,-0.7931325530629921
1987-07-27,3.0311317146042946,3.0406641375283403,3.015326274567144,2.9923290598498915,-1.2393400306561508
1987-07-28,3.011309907406832,3.0208995203634346,2.995736508805621,3.012295243658098,-1.2321470030753907
1987-07-29,2.856699811266624,2.981370286033623,2.9565569772825753,2.89449475918968,-1.0666274461892304
1987-07-30,2.8943612449418024,2.8469708893122645,2.8801568908126356,2.8745285753814738,-1.1234523640772363
1987-07-31,2.8943612449418024,2.9635821305852077,2.9565569772825753,2.9144609429978865,-1.1939440343686865
1987-08-03,2.8943612449418024,2.9240528962553967,2.8801568908126356,2.9324305084252718,-1.2940869627986036
1987-08-04,2.856699811266624,2.8469708893122645,2.84097735928959,2.8745285753814738,-1.174682704957984
1987-08-05,2.914183052139265,2.8272062721473588,2.860567125051113,2.8745285753814738,-1.2355037492797454
1987-08-06,2.8943612449418024,2.9240528962553967,2.8997466565741585,2.9144609429978865,-1.1961818651715896
1987-08-07,2.934004859336728,2.9240528962553967,2.8801568908126356,2.9324305084252718,-1.2172814127418194
1987-08-10,3.167902184266787,2.981370286033623,3.1113161267986054,3.012295243658098,-0.7614832317076472
1987-08-11,3.108436762674399,3.194828151414605,3.168126447507022,3.128099109745696,-0.9986932968153841
1987-08-12,3.1857418107445037,3.157275378801284,3.148536681745499,3.1480652935539024,-1.1441522990040907
1987-08-13,3.167902184266787,3.194828151414605,3.148536681745499,3.1680314773621086,-1.216322342397718
1987-08-14,3.0886149554769364,3.1750635342496993,3.1289469159839767,3.0901633605101027,-1.2325466157187661
1987-08-17,3.07077532899922,3.157275378801284,3.1113161267986054,3.1101295443183092,-1.2992020046338109
1987-08-18,3.0886149554769364,3.137510761636378,3.0917263610370824,3.128099109745696,-1.2645955497174868
1987-08-19,3.0886149554769364,3.0979815273065667,3.0721365952755595,3.128099109745696,-1.2558839940918993
1987-08-20,3.1480803770693244,3.0979815273065667,3.0917263610370824,3.128099109745696,-1.2148837368815661
1987-08-21,3.379995521279637,3.1750635342496993,3.340516386208422,3.2079638449785217,-0.5291484408490922
1987-08-24,3.322512280406996,3.3687567824657747,3.3209266204468992,3.343733894874326,-0.9885431356736446
1987-08-25,3.3423340876044585,3.3312040098524545,3.3032958312615293,3.343733894874326,-1.1220936810897593
1987-08-26,3.362155894801921,3.3312040098524545,3.340516386208422,3.3637000786825326,-1.1304855466006463
1987-08-27,3.379995521279637,3.35096862701736,3.340516386208422,3.3637000786825326,-1.1068284781128126
1987-08-28,3.322512280406996,3.3687567824657747,3.340516386208422,3.3637000786825326,-0.8812871021916423
1987-08-31,3.2828686660120705,3.3114393926875487,3.2641162997384834,3.2858319618305263,-1.2476519816306155
1987-09-01,3.2828686660120705,3.291674775522643,3.244526533976961,3.305798145638733,-1.1884293798901036
1987-09-02,3.2253854251394287,3.2719101583577372,3.244526533976961,3.26586577802232,-1.1386376445255078
1987-09-03,3.2650290395343533,3.234357385744416,3.2073059790300666,3.1680314773621086,-1.0997153730607276
1987-09-04,3.2253854251394287,3.2541220029093214,3.2073059790300666,3.26586577802232,-1.209848617575034
1987-09-07,3.1857418107445037,3.2145927685795104,3.187716213268545,3.2079638449785217,-1.229589482157787
1987-09-08,3.302690473209533,3.194828151414605,3.3032958312615293,3.2079638449785217,-0.9970948462418818
1987-09-09,3.2650290395343533,3.3312040098524545,3.340516386208422,3.2858319618305263,-0.7892962716865867
1987-09-10,3.2650290395343533,3.3114393926875487,3.2837060655000063,3.305798145638733,-1.1116238298333194
1987-09-11,3.496944183744667,3.3312040098524545,3.4560960042014073,3.343733894874326,-0.07534832303179763
1987-09-14,3.496944183744667,3.4853680237387192,3.495275535724453,3.501466746959157,-0.6806815552171074
1987-09-16,3.496944183744667,3.4853680237387192,3.436506238439885,3.501466746959157,-1.1112242171899438
1987-09-17,3.556409605337055,3.5051326409036245,3.512906324909823,3.5394024961947497,-0.6545468883403452
1987-09-18,3.6911978942798003,3.5822146478467567,3.6284859429028073,3.6372367968549613,0.2377881443172971
1987-09-21,3.574249231814771,3.679061271954794,3.6284859429028073,3.5993010476193694,-0.8849635385106975
1987-09-22,3.6535364606046214,3.601979265011662,3.5912653879559144,3.579334863811163,-0.7291146075942262
1987-09-24,3.574249231814771,3.661273116506379,3.6108551537174374,3.6172706130467547,-0.8095965939700654
1987-09-25,3.496944183744667,3.562450030681851,3.532496090671346,3.4815005631509504,-0.8724157015087047
1987-09-28,3.633714653407159,3.6415084993414735,3.5912653879559144,3.6572029806631674,-1.07677760733097
1987-09-29,3.633714653407159,3.6415084993414735,3.6284859429028073,3.6372367968549613,-0.7661187383708037
1987-09-30,3.711019701477263,3.6217438821765677,3.6872552401873757,3.6372367968549613,-0.43140318827942836
1987-10-01,3.6733582678020844,3.6988258891197,3.6480757086643303,3.6572029806631674,-0.7135297145025791
1987-10-02,3.711019701477263,3.679061271954794,3.6480757086643303,3.6971353482795806,-0.9783929745319052
1987-10-05,3.770485123069651,3.7759078960628325,3.744065560895793,3.8149358327479983,-0.8987901359714922
1987-10-06,3.770485123069651,3.7759078960628325,3.744065560895793,3.8149358327479983,-0.8150313259199732
1987-10-07,3.770485123069651,3.738355123449511,3.72447579513427,3.7750034651315856,-0.9584123423631269
1987-10-08,3.8477901711397555,3.7956725132277382,3.7832450924188383,3.832905398175385,-0.70010272968516
1987-10-09,3.8477901711397555,3.8549663647224555,3.8204656473657312,3.892803949600004,-0.5819772323033422
1987-10-12,3.8854516048149343,3.87275452017087,3.840055413127254,3.892803949600004,-0.7465377188454009
1987-10-13,3.9825784600825016,3.8925191373357757,3.936045265358717,3.9507058826438026,0.15610732001133112
1987-10-14,3.9449170264073223,3.9893657614438145,3.936045265358717,3.990638250260216,-0.3916816915278969
1987-10-15,3.9449170264073223,3.8925191373357757,3.8792349446502996,3.930739698835596,-0.7825827792778771
1987-10-16,3.905273412012397,3.8925191373357757,3.859645178888777,3.912770133408211,-1.0074847749696465
1987-10-19,3.827968363942293,3.7759078960628325,3.7636553266573154,3.8149358327479983,-0.8394076971658828
1987-10-20,3.322512280406996,3.3885213996306804,3.340516386208422,3.3637000786825326,0.2871003445098422
1987-10-21,3.7883247495473675,3.6988258891197,3.72447579513427,3.755037281323379,-0.1556704643502867
1987-10-22,3.7506633158721883,3.8549663647224555,3.8028348581803613,3.7350710975151724,-0.5148423082162469
1987-10-23,3.633714653407159,3.6988258891197,3.6872552401873757,3.6572029806631674,-0.8083178335112636
1987-10-26,3.5365877981395926,3.6415084993414735,3.6480757086643303,3.4615343793427438,-0.6913911740595726
1987-10-27,3.574249231814771,3.5051326409036245,3.5716756221943915,3.5593686800029563,-0.5542441148530778
1987-10-28,3.5940710390122335,3.679061271954794,3.6480757086643303,3.6172706130467547,-0.5890903373554273
1987-10-29,3.556409605337055,3.5248972580685303,3.552085856432869,3.5593686800029563,-1.1083470061576397
1987-10-30,3.633714653407159,3.601979265011662,3.5912653879559144,3.6372367968549613,-1.0420912298859708
1987-11-02,3.6733582678020844,3.6415084993414735,3.6108551537174374,3.6572029806631674,-1.1369592714233305
1987-11-04,3.633714653407159,3.6217438821765677,3.6108551537174374,3.6372367968549613,-0.9640069193703849
1987-11-05,3.556409605337055,3.6217438821765677,3.5716756221943915,3.5593686800029563,-0.9405896184685766
1987-11-06,3.556409605337055,3.5822146478467567,3.552085856432869,3.5993010476193694,-0.6418392062810022
1987-11-09,3.302690473209533,3.428050633960492,3.3992856834929905,3.343733894874326,0.9072192445000479
1987-11-10,3.302690473209533,3.3687567824657747,3.360106151969945,3.26586577802232,-0.06799545039368718
1987-11-11,3.2253854251394287,3.3312040098524545,3.3209266204468992,3.225933410405907,-0.367784855454038
1987-11-12,3.322512280406996,3.291674775522643,3.2641162997384834,3.2858319618305263,-0.2941762065442584
1987-11-13,3.4196391356745623,3.4478152511253977,3.4560960042014073,3.441568195534537,0.7278730901530932
1987-11-16,3.4196391356745623,3.4656034065738135,3.416916472678362,3.4216020117263306,-0.6366442419171199
1987-11-17,3.322512280406996,3.3885213996306804,3.360106151969945,3.3637000786825326,-0.8058402351223352
1987-11-18,3.4196391356745623,3.3114393926875487,3.360106151969945,3.343733894874326,-0.07303056970021933
1987-11-19,3.322512280406996,3.3885213996306804,3.340516386208422,3.3637000786825326,0.2251603847866292
1987-11-20,3.362155894801921,3.3114393926875487,3.3032958312615293,3.343733894874326,-0.16965690686843157
1987-11-24,3.302690473209533,3.3687567824657747,3.3209266204468992,3.343733894874326,-0.5564020231273059
1987-11-25,3.302690473209533,3.35096862701736,3.3032958312615293,3.343733894874326,-0.5975621253949893
1987-11-26,3.2452072323368912,3.234357385744416,3.224936768215438,3.2858319618305263,-0.07686685107662479
1987-11-27,3.1857418107445037,3.2145927685795104,3.187716213268545,3.225933410405907,-0.10923547519004576
1987-11-30,2.9914881002093696,3.0406641375283403,3.032957063752514,3.0302648090854833,-0.5911683231009802
1987-12-01,3.07077532899922,2.904288279090491,3.015326274567144,2.9523966922334783,-0.5267507649888388
1987-12-02,3.0311317146042946,3.060428754693246,3.032957063752514,3.070197176701896,-1.138717567054183
1987-12-03,2.973648473731653,3.0208995203634346,2.976146743044098,3.012295243658098,-0.7876978211130844
1987-12-04,2.914183052139265,2.943817513420302,2.9565569772825753,2.9523966922334783,-0.8924762562061582
1987-12-07,2.914183052139265,2.9635821305852077,2.9565569772825753,2.9523966922334783,-1.082372184338228
1987-12-08,2.914183052139265,2.943817513420302,2.9193364223356815,2.9523966922334783,-1.083251332153654
1987-12-09,2.914183052139265,2.943817513420302,2.9193364223356815,2.9523966922334783,-0.9843871641825388
1987-12-10,2.8765216184640865,2.9240528962553967,2.8997466565741585,2.9144609429978865,-0.9428274492714798
1987-12-11,2.797234389674236,2.8074416549824535,2.7841670385811743,2.8345962077650606,-0.5986011182677659
1987-12-14,2.7001075344066687,2.7501242652042266,2.744987507058129,2.718792341677463,-0.797288524554098
1987-12-15,2.6822679079289524,2.710595030874415,2.7273567178727585,2.718792341677463,-0.8058402351223352
1987-12-16,2.602980679139102,2.6730422582610944,2.648997654826667,2.638927606444637,-0.6341666435281913
1987-12-17,2.5831588719416394,2.5939837896014715,2.5725975683567275,2.600991857209044,-0.7750700615824164
1987-12-18,2.5831588719416394,2.5564310169881503,2.533418036833682,2.581025673400837,-0.7616430767649974
1987-12-21,2.797234389674236,2.6532776410961887,2.7841670385811743,2.6988261578692563,-0.9115777405595104
1987-12-22,2.739751148801594,2.8272062721473588,2.8037568043426973,2.7766942747212613,-1.0245082735774458
1987-12-23,2.7595729559990567,2.7501242652042266,2.7273567178727585,2.7567280909130547,-0.9206889088284733
1987-12-24,2.642624293534027,2.730359648039321,2.707766952111236,2.6788599740610497,-0.9688022710908916
1987-12-25,2.5058538238715347,2.5742191724365657,2.553007802595205,2.503157556548832,-0.4831130643322268
1987-12-28,2.371065534928789,2.283679300112452,2.323807543185388,2.2875227714202024,-0.625535010431279
1988-01-04,2.214473258068834,2.283679300112452,2.3042177774238652,2.2475904038037897,-1.0119604365754529
1988-01-05,2.2917783061389385,2.400290541385395,2.400207629655327,2.307488955228409,-0.8915171858620569
1988-01-06,2.642624293534027,2.5939837896014715,2.66858742058819,2.600991857209044,-0.5173998291338505
1988-01-07,2.5653192454639226,2.6908304137095094,2.688177186349713,2.581025673400837,-0.93595411180542
1988-01-08,2.5653192454639226,2.613748406766377,2.5921873341182504,2.600991857209044,-1.1278481031543675
1988-01-11,2.5058538238715347,2.477372548328528,2.4766077161252658,2.4831913727406256,-1.1797977467931913
1988-01-12,2.448370582998893,2.477372548328528,2.4766077161252658,2.4831913727406256,-1.1902675980496311
1988-01-13,2.371065534928789,2.420055158550301,2.400207629655327,2.405323255888621,-1.0441692156315237
1988-01-14,2.468192390196356,2.400290541385395,2.4570179503637433,2.443259005124213,-1.0505630179255327
1988-01-18,2.54549743826646,2.6908304137095094,2.648997654826667,2.581025673400837,-1.0631907774562006
1988-01-19,2.468192390196356,2.5169017826583393,2.4961974818867887,2.503157556548832,-1.1706066559955532
1988-01-20,2.4285487758014304,2.4398197757152067,2.4374281846022203,2.4632251889324195,-1.183234415526221
1988-01-21,2.4285487758014304,2.3805259242204895,2.4197973954168495,2.405323255888621,-1.0251476538068467
1988-01-22,2.3889051614065053,2.420055158550301,2.4374281846022203,2.4232928213160063,-1.0252275763355216
1988-01-25,2.5831588719416394,2.5366663998232446,2.553007802595205,2.5410933057844245,-1.0052469441667433
1988-01-26,2.5831588719416394,2.633513023931283,2.5921873341182504,2.581025673400837,-0.8955932348244876
1988-01-27,2.5058538238715347,2.5366663998232446,2.515787247648312,2.5410933057844245,-0.9616891660388065
1988-01-28,2.797234389674236,2.4971371654934336,2.744987507058129,2.5211271219762184,-0.5784606410416372
1988-01-29,2.6228024863365644,2.7501242652042266,2.707766952111236,2.638927606444637,-0.8278988530366664
1988-02-01,2.6228024863365644,2.6532776410961887,2.6313668656412963,2.6588937902528436,-1.192265661266509
1988-02-02,2.642624293534027,2.613748406766377,2.5921873341182504,2.6189614226364304,-1.193704266782661
1988-02-03,2.5831588719416394,2.5939837896014715,2.5725975683567275,2.6189614226364304,-1.1834741831122466
1988-02-04,2.5831588719416394,2.5742191724365657,2.5725975683567275,2.600991857209044,-1.1783591412770393
1988-02-05,2.54549743826646,2.5564310169881503,2.533418036833682,2.581025673400837,-1.1412750879717866
1988-02-08,2.54549743826646,2.5564310169881503,2.533418036833682,2.581025673400837,-1.176840613232212
1988-02-09,2.5256756310689976,2.5366663998232446,2.515787247648312,2.5410933057844245,-1.1503862562407494
1988-02-10,2.5058538238715347,2.5169017826583393,2.4961974818867887,2.5410933057844245,-1.0778965227324215
1988-02-12,2.54549743826646,2.4971371654934336,2.4961974818867887,2.5410933057844245,-1.1047504923672598
1988-02-15,2.54549743826646,2.5939837896014715,2.5921873341182504,2.581025673400837,-1.1154601112097249
1988-02-16,2.66244610073149,2.5366663998232446,2.6313668656412963,2.581025673400837,-0.9166927823947176
1988-02-17,2.7595729559990567,2.730359648039321,2.7273567178727585,2.718792341677463,-0.38768556509414126
1988-02-18,2.7199293416041317,2.730359648039321,2.707766952111236,2.7567280909130547,-0.9386714777803739
1988-02-19,2.7199293416041317,2.6908304137095094,2.707766952111236,2.718792341677463,-0.8824859401217691
1988-02-22,2.7793947631965192,2.7698888823691323,2.7841670385811743,2.7966604585294674,-0.5859733587370979
1988-02-23,2.836878004069161,2.7876770378175477,2.82334657010422,2.816626642337674,-0.5637548957654163
1988-02-24,2.856699811266624,2.8272062721473588,2.82334657010422,2.854562391573267,-0.5010157107554523
1988-02-25,2.856699811266624,2.8469708893122645,2.82334657010422,2.8745285753814738,-0.4046291411732653
1988-02-26,2.8170561968716985,2.8272062721473588,2.8037568043426973,2.854562391573267,-0.9010279667743953
1988-02-29,2.797234389674236,2.8272062721473588,2.7841670385811743,2.8345962077650606,-1.1191365475287802
1988-03-01,2.856699811266624,2.8272062721473588,2.8037568043426973,2.854562391573267,-0.9332367458304661
1988-03-02,2.973648473731653,2.904288279090491,2.936967211521053,2.9523966922334783,-0.002379054351418988
1988-03-03,2.934004859336728,2.943817513420302,2.936967211521053,2.9523966922334783,-0.8755326801270341
1988-03-04,2.973648473731653,2.9240528962553967,2.976146743044098,2.972362876041685,-0.39679673336310417
1988-03-07,2.934004859336728,2.943817513420302,2.9193364223356815,2.972362876041685,-1.1692479730080763
1988-03-08,2.8943612449418024,2.9240528962553967,2.8997466565741585,2.9324305084252718,-1.1181774851769317
1988-03-09,2.914183052139265,2.943817513420302,2.9193364223356815,2.9324305084252718,-0.8989499810288424
1988-03-10,2.856699811266624,2.8667355064771702,2.860567125051113,2.89449475918968,-0.9341958161745675
1988-03-11,2.7793947631965192,2.8272062721473588,2.7841670385811743,2.816626642337674,-0.7124107991011275
1988-03-14,2.7595729559990567,2.7876770378175477,2.7645772728196514,2.7966604585294674,-1.0624714746981248
1988-03-15,2.9538266665341903,2.7501242652042266,2.9565569772825753,2.7766942747212613,-0.47240344548976154
1988-03-16,2.8943612449418024,3.001134903198529,2.976146743044098,2.9324305084252718,-0.2602890543860103
1988-03-17,2.856699811266624,2.904288279090491,2.8997466565741585,2.89449475918968,-0.9569737368469748
1988-03-18,2.914183052139265,2.9240528962553967,2.8801568908126356,2.89449475918968,-0.9250047253769293
